"","X","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN"
"18737",95,"w0kerz",2.01873779296875,96.6741943359375,0.00274658203125,0.0054931640625,4.6,10
"18738",96,"qqs62v",-8.01177978515625,107.265014648438,0.00274658203125,0.0054931640625,3.7,10
"18739",99,"qw0gjs",-10.6979370117188,113.801879882812,0.00274658203125,0.0054931640625,3.6,10
"18740",104,"qw0fp1",-10.8901977539062,113.867797851562,0.00274658203125,0.0054931640625,3.6,10
"18741",109,"w8ntdq",1.00250244140625,121.744995117188,0.00274658203125,0.0054931640625,3.6,10
"18742",111,"qqs62v",-8.01177978515625,107.265014648438,0.00274658203125,0.0054931640625,3.7,10
"18743",121,"qqs62v",-8.01177978515625,107.265014648438,0.00274658203125,0.0054931640625,3.7,10
"18744",135,"w0kerz",2.01873779296875,96.6741943359375,0.00274658203125,0.0054931640625,4.6,10
"18745",139,"w0t8s9",2.90863037109375,97.9376220703125,0.00274658203125,0.0054931640625,4.6,10
"18746",150,"qzfsv4",-0.55755615234375,127.490844726562,0.00274658203125,0.0054931640625,3.6,10
"18747",162,"qqs62v",-8.01177978515625,107.265014648438,0.00274658203125,0.0054931640625,3.7,10
"18748",164,"qqs62v",-8.01177978515625,107.265014648438,0.00274658203125,0.0054931640625,3.7,10
"18749",165,"w0q36b",1.62872314453125,98.9154052734375,0.00274658203125,0.0054931640625,4.6,10
"18750",172,"w0q36b",1.62872314453125,98.9154052734375,0.00274658203125,0.0054931640625,4.6,10
"18751",173,"qqs62v",-8.01177978515625,107.265014648438,0.00274658203125,0.0054931640625,3.7,10
"18752",176,"qqs62v",-8.01177978515625,107.265014648438,0.00274658203125,0.0054931640625,3.7,10
"18753",180,"qqs62v",-8.01177978515625,107.265014648438,0.00274658203125,0.0054931640625,3.7,10
"18754",183,"w8ntdq",1.00250244140625,121.744995117188,0.00274658203125,0.0054931640625,3.6,10
"18755",185,"qqs62v",-8.01177978515625,107.265014648438,0.00274658203125,0.0054931640625,3.7,10
